DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),score,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract
66144.0,76065.0,85.0,63.7,67.5,3.3,0.6,94.1,3947459.1,42829.7,896441.3,248687.6,292.9,209.7,83.2,76065.0,,,91.5,40.652935,-73.964624,14.0,40.0,50804.0
69700.0,76670.0,67.0,82.9,89.0,3.2,0.8,116.4,5495473.9,59811.4,861239.6,246865.4,371.8,291.9,79.9,76670.0,3950.6,51.53,110.5,40.652139,-73.964257,14.0,40.0,50804.0
98681.0,108549.0,78.0,71.8,77.0,3.3,0.7,104.7,6493206.5,71201.2,1300999.6,363175.1,465.6,344.9,120.7,108549.0,4906.3,45.2,100.4,40.653675,-73.962746,14.0,40.0,50804.0
85716.0,98573.0,36.0,114.5,122.6,3.2,1.1,151.5,10174900.5,110076.7,1111322.5,315108.7,643.6,540.4,103.1,98573.0,,,143.8,40.651617,-73.965144,14.0,40.0,50804.0
51582.0,60179.0,90.0,77.1,82.8,0.9,0.8,93.5,4441999.8,47950.9,195192.6,55041.0,254.0,235.9,18.1,60179.0,,,87.7,40.652141,-73.964203,14.0,40.0,50804.0
61200.0,67900.0,79.0,67.0,,3.6,0.6,,3707399.7,39616.6,841083.5,241444.7,275.0,196.9,78.1,67900.0,4326.7,63.72,96.2,40.652111,-73.963295,14.0,40.0,50804.0
131355.0,137923.0,98.0,46.1,45.7,3.5,0.3,72.6,4670800.1,46708.0,1693548.5,476504.6,405.2,248.1,157.2,137923.0,3242.7,23.51,74.1,40.652714,-73.961521,14.0,40.0,50804.0
73634.0,73750.0,33.0,93.0,97.6,5.0,0.8,137.8,5585599.9,59486.8,1275603.5,365303.4,415.1,296.7,118.4,73750.0,,,133.8,40.651803,-73.962358,14.0,40.0,50804.0
67426.0,74169.0,75.0,80.8,87.0,3.7,0.7,117.5,5035231.3,55246.5,955482.5,272028.3,356.1,267.4,88.7,74169.0,5007.7,67.52,111.7,40.652673,-73.961492,14.0,40.0,50803.0
106248.0,116873.0,60.0,86.0,91.1,3.3,0.8,119.4,8654745.5,93214.4,1400233.1,389418.0,589.6,459.7,129.9,116873.0,6922.3,59.23,115.4,40.65334,-73.961615,14.0,40.0,50803.0
54706.0,62912.0,85.0,62.0,65.3,2.8,0.6,88.2,3274499.4,35168.8,626912.6,173427.9,232.1,173.9,58.2,62912.0,,,85.9,40.653883,-73.960684,14.0,40.0,50803.0
71282.0,71282.0,18.0,121.8,135.0,3.5,1.2,166.8,7810940.0,87650.0,870683.0,250715.6,495.7,414.9,80.8,71282.0,,,153.4,40.653307,-73.960573,14.0,40.0,50803.0
63727.0,69930.0,43.0,84.2,90.5,3.2,0.8,117.7,5087254.4,55722.0,801652.3,222095.1,344.6,270.2,74.4,69930.0,4846.2,69.3,112.4,40.652843,-73.960465,14.0,40.0,50803.0
97332.0,97332.0,67.0,79.6,79.0,3.0,0.7,104.7,6676849.4,66768.5,1072852.0,296490.4,454.2,354.6,99.6,97332.0,3995.3,41.05,106.6,40.654906,-73.958489,14.0,40.0,79602.0
79120.0,79112.0,83.0,76.9,81.3,2.8,0.7,105.3,5325092.3,56742.5,755485.4,221420.1,353.0,282.8,70.1,79112.0,11202.3,141.6,100.7,40.654947,-73.957837,14.0,40.0,79602.0
97137.0,97137.0,89.0,84.1,88.1,3.7,0.7,118.3,6063999.7,64657.0,1275141.4,357111.1,501.9,383.5,118.3,97137.0,,,115.4,40.654974,-73.957368,14.0,40.0,79602.0
61566.0,61750.0,21.0,128.7,138.3,4.6,1.2,178.2,6947600.1,75667.4,999531.7,285250.8,461.8,369.0,92.8,61750.0,,,169.0,40.65372,-73.957221,14.0,40.0,79602.0
67764.0,67764.0,81.0,67.0,69.4,3.8,0.5,99.5,3216050.7,33631.8,900264.4,256045.0,286.2,202.6,83.5,67764.0,6030.8,89.0,97.8,40.653693,-73.957693,14.0,40.0,79602.0
112356.0,112356.0,97.0,72.0,75.8,5.1,0.6,116.1,6122700.0,65592.5,1962500.0,575175.8,507.3,325.2,182.1,112356.0,8408.9,74.84,112.1,40.655086,-73.955519,17.0,40.0,822.0
69491.0,76440.0,83.0,68.6,73.3,3.3,0.6,100.7,4351688.0,47323.4,889184.2,254732.0,313.7,231.1,82.5,76440.0,3316.9,43.39,96.3,40.655119,-73.955004,17.0,40.0,822.0
129600.0,132840.0,89.0,61.2,64.5,2.5,0.5,85.8,6576307.4,70467.0,1175998.2,337657.3,486.1,377.0,109.1,132840.0,9256.8,69.68,82.6,40.655168,-73.95416,17.0,40.0,822.0
70200.0,81900.0,82.0,69.4,74.0,2.9,0.6,98.7,4824808.4,52348.7,859898.5,241545.3,336.1,256.3,79.8,81900.0,,,94.8,40.655182,-73.953977,17.0,40.0,822.0
62841.0,62841.0,57.0,89.6,95.7,5.0,0.8,135.8,4524500.2,49508.4,1103955.7,311614.0,342.8,240.3,102.4,62841.0,4287.8,68.23,130.8,40.65393,-73.953758,17.0,40.0,822.0
74016.0,74016.0,74.0,77.1,,,,,4803376.7,,905789.2,,339.2,255.1,84.1,74016.0,19230.9,259.82,106.6,40.653873,-73.954713,17.0,40.0,822.0
66530.0,66530.0,85.0,71.9,77.2,3.6,0.6,106.7,3453141.5,37037.6,865400.7,242261.9,298.3,217.9,80.3,66530.0,4299.5,64.63,102.4,40.653848,-73.955095,17.0,40.0,822.0
66530.0,77618.0,81.0,66.6,71.7,2.8,0.6,94.8,4399000.7,48331.9,768445.5,213473.3,305.0,233.7,71.3,77618.0,4921.4,63.41,90.6,40.653835,-73.955333,17.0,40.0,822.0
98820.0,98812.0,3.0,166.4,174.9,4.2,1.6,213.4,15035191.1,158810.6,1405390.0,411896.2,929.0,798.6,130.4,98812.0,,,204.4,40.655326,-73.951537,17.0,40.0,820.0
95100.0,95092.0,35.0,106.5,112.6,4.7,1.0,151.8,8602026.7,91775.9,1529060.0,448141.8,598.8,456.9,141.9,95092.0,,,145.5,40.655356,-73.951064,17.0,40.0,820.0
105136.0,105136.0,50.0,109.3,,,,,10430699.9,,1687812.3,,741.3,584.7,156.6,114658.0,11120.1,96.98,145.4,40.654099,-73.950946,17.0,40.0,820.0
69816.0,69816.0,80.0,70.9,,3.4,0.6,,3930641.1,41728.9,838495.8,235720.4,300.0,222.1,77.8,69816.0,7937.7,113.69,99.4,40.654075,-73.951332,17.0,40.0,820.0
67417.0,70788.0,95.0,69.0,74.6,3.1,0.6,100.5,4111000.1,45346.5,769922.2,219662.9,289.8,218.4,71.4,70788.0,2341.2,33.07,95.1,40.654042,-73.951862,17.0,40.0,820.0
98524.0,98524.0,100.0,16.0,15.4,4.5,,48.5,,,1572321.5,445811.7,145.9,0.0,145.9,98524.0,5638.0,57.22,50.1,40.648462,-73.969599,14.0,40.0,506.0
62121.0,62121.0,100.0,13.2,13.1,3.8,,41.0,,,821058.9,237827.0,76.2,0.0,76.2,62121.0,4558.0,73.37,41.5,40.648094,-73.968583,14.0,40.0,506.0
102198.0,102198.0,70.0,66.3,70.2,3.0,0.6,95.4,5672700.1,61203.4,1102645.8,310292.7,403.6,301.3,102.3,102198.0,4945.4,48.39,92.2,40.650673,-73.965166,14.0,40.0,506.0
84600.0,84600.0,48.0,79.7,85.4,5.2,0.7,126.7,5250036.5,57296.9,1496687.1,438653.8,417.7,278.9,138.9,84600.0,,,120.7,40.649633,-73.9641,14.0,40.0,506.0
65370.0,65370.0,2.0,160.6,159.9,3.9,1.5,195.7,9586200.1,95862.0,912496.2,254577.3,593.8,509.2,84.7,65370.0,7051.7,107.87,197.8,40.650868,-73.96336,14.0,40.0,506.0
65370.0,65370.0,7.0,126.9,139.6,5.0,1.2,182.2,7137700.6,80121.7,1154792.0,326453.0,486.3,379.1,107.2,65370.0,3570.4,54.62,170.1,40.650384,-73.963267,14.0,40.0,506.0
93378.0,98046.0,85.0,63.3,62.8,4.6,0.5,98.4,4635300.1,46353.0,1575293.1,446195.4,392.4,246.2,146.2,98046.0,,,100.1,40.651784,-73.962358,14.0,40.0,50801.0
50840.0,50840.0,36.0,125.5,135.3,4.0,1.2,170.4,5660467.8,61906.9,722231.7,201784.2,367.7,300.7,67.0,50840.0,,,161.5,40.65183,-73.961356,14.0,40.0,50801.0
121636.0,121636.0,66.0,86.4,90.6,3.9,0.7,123.1,8247636.6,88287.8,1713848.8,480158.9,638.1,479.0,159.0,121636.0,,,120.0,40.651446,-73.961288,14.0,40.0,50801.0
91770.0,91760.0,71.0,67.9,71.8,3.8,0.6,102.6,5032656.2,53919.3,1196384.6,350640.2,378.3,267.3,111.0,91760.0,,,98.5,40.650749,-73.962427,14.0,40.0,50801.0
63272.0,67272.0,41.0,98.5,,4.0,0.9,,5457700.2,59157.5,930771.1,267603.9,394.1,307.7,86.4,67272.0,7884.6,117.2,132.2,40.650826,-73.96194,14.0,40.0,50801.0
87951.0,87951.0,39.0,85.8,90.5,3.6,0.7,120.3,6024100.3,64754.8,1118230.3,314864.9,454.0,350.2,103.8,87951.0,8218.2,93.44,116.5,40.650634,-73.96113,14.0,40.0,50801.0
86118.0,99035.0,67.0,78.5,84.4,4.1,0.7,117.6,6340962.1,69841.4,1433420.4,402574.9,469.8,336.8,133.0,99035.0,6986.4,70.54,112.7,40.651819,-73.960293,14.0,40.0,50801.0
115009.0,134177.0,73.0,68.1,73.1,3.0,0.6,98.4,7687678.9,84168.0,1445499.0,406947.6,542.5,408.3,134.1,134177.0,8681.8,64.7,94.0,40.651161,-73.961212,14.0,40.0,50801.0
54854.0,58854.0,54.0,80.7,87.3,3.5,0.8,116.8,4018600.1,44246.8,733736.9,208204.4,281.5,213.4,68.1,58854.0,3678.1,62.5,110.8,40.651325,-73.961241,14.0,40.0,50801.0
52169.0,61000.0,82.0,54.9,,,,,892561.3,,2456908.2,,275.4,47.4,228.0,61000.0,,,141.8,40.650246,-73.959789,14.0,40.0,50801.0
75043.0,75043.0,75.0,81.9,85.0,4.0,0.6,117.7,4600178.8,48758.4,1077823.3,302361.2,379.6,279.5,100.0,75043.0,,,115.8,40.651111,-73.960138,14.0,40.0,50801.0
75043.0,75043.0,77.0,79.3,84.8,4.1,0.6,118.3,4472866.4,47412.8,1084212.4,310974.0,367.9,267.3,100.6,75043.0,,,113.3,40.651281,-73.960171,14.0,40.0,50801.0
78984.0,85303.0,48.0,80.8,85.7,3.4,0.7,114.1,5685980.8,61254.0,1012371.0,289909.8,410.3,316.3,93.9,85303.0,6320.9,74.1,109.5,40.651555,-73.960221,14.0,40.0,50801.0
63962.0,68962.0,90.0,64.7,68.2,2.7,0.5,90.6,3465100.2,37065.0,632598.5,185404.0,269.9,211.2,58.7,68962.0,3478.4,50.44,86.9,40.653641,-73.958255,14.0,40.0,79602.0
73374.0,77014.0,84.0,63.8,68.9,3.0,0.6,93.7,4098844.0,45228.6,816061.7,230329.8,293.4,217.7,75.7,77014.0,2660.8,34.55,89.2,40.653695,-73.957362,14.0,40.0,79602.0
52572.0,52572.0,71.0,73.6,78.4,4.5,0.6,114.5,3033985.1,33121.9,835419.4,237026.7,238.7,161.1,77.5,52572.0,5746.1,109.3,110.5,40.653709,-73.957127,14.0,40.0,79602.0
86662.0,87000.0,100.0,7.1,10.0,2.9,,31.4,,,621584.5,255318.6,57.7,0.0,57.7,87000.0,,,22.4,40.653129,-73.956104,14.0,40.0,79602.0
128746.0,128746.0,75.0,65.9,72.3,3.4,0.6,100.4,6914299.9,77957.9,1564663.4,441881.4,512.5,367.3,145.2,128746.0,6755.0,52.47,94.6,40.65226,-73.957236,14.0,40.0,79602.0
67489.0,67489.0,84.0,60.3,65.6,3.5,0.5,93.6,3258200.1,36328.1,811421.3,233380.6,248.4,173.1,75.3,67489.0,3609.0,53.48,88.4,40.652243,-73.957521,14.0,40.0,79602.0
52654.0,52654.0,83.0,93.2,,4.4,0.8,,3868301.2,41561.5,805163.6,232306.9,297.4,222.6,74.7,52654.0,3896.8,74.01,129.6,40.652227,-73.957802,14.0,40.0,79602.0
71754.0,71710.0,60.0,95.7,102.6,4.2,0.9,137.5,5821399.9,63353.8,1039709.3,299322.8,405.7,309.2,96.5,71710.0,4532.7,63.21,130.8,40.65235,-73.95551,17.0,40.0,822.0
51156.0,51156.0,76.0,87.5,,,,,3733796.6,,741415.0,,267.1,198.3,68.8,51156.0,3947.5,77.17,122.1,40.653121,-73.956079,17.0,40.0,822.0
58622.0,60381.0,59.0,85.5,91.7,3.3,0.8,120.2,4450824.7,48486.3,712613.2,202079.7,302.5,236.4,66.1,60381.0,5071.5,83.99,114.5,40.653799,-73.955664,17.0,40.0,822.0
70563.0,70612.0,20.0,120.4,127.9,4.7,1.1,167.6,7353100.1,79008.9,1151311.2,330604.3,497.4,390.6,106.8,70612.0,,,160.5,40.653818,-73.955329,17.0,40.0,822.0
51914.0,57105.0,75.0,83.0,88.9,3.7,0.8,120.0,3975814.8,43486.5,764207.3,213340.4,282.1,211.2,70.9,57105.0,4551.1,79.7,115.1,40.65384,-73.954997,17.0,40.0,822.0
91078.0,100186.0,63.0,81.6,87.0,3.5,0.8,116.0,6973115.3,75383.3,1198648.8,345656.5,481.6,370.4,111.2,100186.0,4756.4,47.48,110.6,40.653911,-73.953804,17.0,40.0,822.0
107750.0,121750.0,100.0,5.7,,0.7,,,409780.6,,287911.4,84382.0,48.5,21.8,26.7,121750.0,,,11.0,40.652461,-73.953333,17.0,40.0,822.0
59916.0,63511.0,57.0,85.2,90.6,3.6,0.8,120.6,4503354.0,48484.6,774208.3,226907.4,321.0,249.1,71.8,63511.0,5258.2,82.79,114.9,40.652445,-73.953668,17.0,40.0,822.0
139808.0,139808.0,80.0,79.9,84.9,3.6,0.0,112.1,150477.3,1504.8,1786235.7,505468.5,859.1,693.4,165.8,139808.0,9918.3,70.94,108.0,40.652372,-73.955063,17.0,40.0,822.0
56250.0,58500.0,52.0,93.1,,,,,4824418.0,,624031.8,,314.2,256.2,57.9,58500.0,,,120.1,40.65408,-73.950993,17.0,40.0,820.0
67750.0,77429.0,55.0,96.4,102.1,3.6,0.9,133.2,6479899.7,69395.4,985776.6,282550.2,435.7,344.2,91.5,77429.0,,,127.8,40.654093,-73.950752,17.0,40.0,820.0
176270.0,176270.0,65.0,67.2,71.9,4.4,0.6,106.6,9105100.4,100452.0,2744915.3,769529.2,738.3,483.6,254.7,176270.0,,,103.1,40.652581,-73.951074,17.0,40.0,820.0
176270.0,176270.0,42.0,85.9,92.7,3.8,0.8,124.4,12776138.9,140605.6,2363261.6,668602.6,897.9,678.6,219.3,176270.0,,,118.2,40.652568,-73.951362,17.0,40.0,820.0
75126.0,75126.0,69.0,72.2,78.2,3.3,0.7,105.7,4534300.0,50227.3,886536.6,249245.4,323.1,240.8,82.3,75126.0,5423.6,72.19,100.4,40.65254,-73.951845,17.0,40.0,820.0
75312.0,75312.0,80.0,69.9,74.0,3.2,0.6,100.2,4422198.1,47627.1,843697.1,237599.3,313.2,234.9,78.3,75312.0,,,96.8,40.651305,-73.957302,14.0,40.0,79602.0
65296.0,65296.0,84.0,62.5,67.1,3.6,0.5,96.1,3278800.1,35780.5,802082.1,235076.8,248.6,174.2,74.4,65296.0,2969.0,45.47,91.3,40.651236,-73.958293,14.0,40.0,79602.0
62634.0,62634.0,45.0,99.9,108.3,3.6,1.0,139.5,5461739.5,60096.4,795936.5,226361.3,364.0,290.1,73.9,62634.0,,,131.5,40.651435,-73.954516,17.0,40.0,822.0
66600.0,77863.0,82.0,69.7,73.4,2.4,0.6,94.3,4561874.4,48768.7,671858.1,188951.6,319.2,256.8,62.3,77863.0,2592.2,33.29,91.2,40.647895,-73.964735,14.0,40.0,512.0
72000.0,72000.0,15.0,150.4,,,,,11053397.6,,1207802.9,,699.2,587.1,112.1,81500.0,8015.7,98.35,188.9,40.647878,-73.962789,14.0,40.0,512.0
65915.0,75802.0,16.0,111.8,120.8,4.0,1.1,155.7,7413300.3,81105.8,1064953.5,306556.8,492.6,393.8,98.8,75802.0,7894.2,104.14,146.8,40.647563,-73.962728,14.0,40.0,512.0
106800.0,106800.0,20.0,125.0,123.5,4.0,1.1,158.2,11855399.9,117378.7,1495947.1,426441.2,768.5,629.7,138.8,106800.0,5033.6,47.13,160.5,40.646929,-73.963427,14.0,40.0,512.0
75756.0,88382.0,55.0,74.6,79.9,3.4,0.7,108.1,5524800.3,60373.6,1065223.0,299878.4,392.3,293.4,98.9,88382.0,5697.2,64.46,103.5,40.648539,-73.961758,14.0,40.0,51002.0
55888.0,61477.0,26.0,106.1,112.8,4.1,1.0,148.1,5620000.2,60671.0,903306.5,255094.6,382.3,298.5,83.8,61477.0,234.4,3.81,142.1,40.648427,-73.962735,14.0,40.0,51002.0
65454.0,65444.0,77.0,81.9,88.2,4.1,0.7,122.1,4433555.2,48489.5,923648.8,270705.9,321.2,235.5,85.7,65444.0,5145.7,78.63,115.4,40.648301,-73.961906,14.0,40.0,512.0
62207.0,69049.0,64.0,82.9,,3.2,0.8,,4814900.4,52055.5,771704.9,217698.8,337.6,266.0,71.6,69049.0,,,110.3,40.647949,-73.961841,14.0,40.0,512.0
130604.0,144970.0,70.0,77.2,,3.5,0.5,,7290500.2,79257.2,1791522.2,514316.3,710.1,543.8,166.3,144970.0,,,106.3,40.647038,-73.962418,14.0,40.0,512.0
58000.0,66700.0,62.0,79.4,83.8,4.4,0.7,119.7,4253300.0,45764.9,1040871.5,296747.7,322.5,225.9,96.6,66700.0,1559.4,23.38,116.0,40.647744,-73.962742,14.0,40.0,512.0
62207.0,72206.0,24.0,117.5,,,,,7467498.0,,893822.1,,488.8,405.8,82.9,72206.0,4271.0,59.15,149.2,40.64812,-73.96281,14.0,40.0,512.0
78889.0,78464.0,36.0,98.3,104.4,4.9,0.8,144.2,6491469.0,70526.9,1458167.3,415547.5,511.9,376.5,135.3,85200.0,,,138.8,40.649865,-73.960979,14.0,40.0,51002.0
51300.0,56430.0,53.0,79.8,85.5,3.8,0.7,117.0,3750365.5,40887.4,751386.8,215578.3,268.9,199.2,69.7,56430.0,,,111.6,40.649396,-73.960889,14.0,40.0,51002.0
64980.0,64970.0,57.0,84.2,91.7,3.2,0.8,119.3,4751968.0,52448.9,715561.5,209719.1,318.8,252.4,66.4,64970.0,,,111.4,40.648591,-73.961289,14.0,40.0,51002.0
75930.0,88585.0,72.0,66.5,71.9,3.0,0.6,96.6,4956599.6,54687.3,935611.3,262860.7,350.1,263.3,86.8,88585.0,5026.5,56.74,91.9,40.648567,-73.961524,14.0,40.0,51002.0
57228.0,58945.0,58.0,85.9,91.5,3.9,0.8,124.0,4258320.2,46040.2,804161.9,231203.2,300.8,226.2,74.6,58945.0,10445.7,177.21,118.7,40.648303,-73.961884,14.0,40.0,51002.0
70566.0,70566.0,68.0,73.1,78.6,3.9,0.7,110.2,4183999.8,46184.8,972232.9,272903.0,312.5,222.2,90.2,70566.0,5783.0,81.95,105.5,40.64832,-73.960688,14.0,40.0,51002.0
75042.0,87549.0,39.0,94.6,101.3,3.8,0.9,133.4,7117600.3,77408.5,1166982.5,331246.3,486.3,378.0,108.3,87549.0,10411.1,118.92,127.2,40.647902,-73.960609,14.0,40.0,51002.0
96752.0,96752.0,33.0,92.2,97.9,5.4,0.8,141.1,7101599.7,77021.2,1815429.7,519463.5,545.7,377.2,168.5,96752.0,8250.2,85.27,136.0,40.647565,-73.960544,14.0,40.0,51002.0
85200.0,85200.0,28.0,87.8,93.8,6.3,0.7,143.6,5647079.7,61587.7,1837063.8,538412.5,470.4,299.9,170.5,85200.0,823.9,9.67,137.3,40.647175,-73.961193,14.0,40.0,51002.0
59360.0,59990.0,37.0,100.8,108.1,6.7,0.9,161.0,4683387.6,51195.5,1363807.2,399709.0,375.3,248.8,126.6,59990.0,,,153.4,40.647991,-73.961827,14.0,40.0,51002.0
103472.0,103472.0,7.0,161.5,175.0,3.4,1.6,208.0,15455600.4,169042.5,1256333.0,352049.6,937.5,820.9,116.6,103472.0,81717.7,789.76,195.0,40.649256,-73.960842,14.0,40.0,51002.0
67084.0,67084.0,13.0,123.5,123.2,4.1,0.0,154.5,305300.0,3114.8,973129.1,276497.5,634.0,543.7,90.3,67084.0,6392.1,95.29,155.8,40.648896,-73.960774,14.0,40.0,51002.0
66783.0,77914.0,67.0,79.4,84.6,3.1,0.7,111.1,5312239.7,57543.0,871723.2,244292.8,363.1,282.2,80.9,77914.0,,,106.7,40.648223,-73.960648,14.0,40.0,51002.0
54826.0,55426.0,80.0,83.4,,,,,4646205.3,,686662.1,,310.5,246.8,63.7,63963.0,7352.4,114.95,110.0,40.647282,-73.960198,14.0,40.0,51002.0
112884.0,129817.0,77.0,68.7,73.5,3.3,0.6,100.4,7409486.3,80988.4,1508409.5,422316.1,533.5,393.6,140.0,129817.0,7551.6,58.17,96.4,40.647389,-73.959243,14.0,40.0,51002.0
74904.0,70222.0,70.0,71.4,70.3,13.5,0.2,169.7,2168899.9,21689.0,4181745.1,1196445.7,503.3,115.2,388.1,88948.0,2405.6,27.04,173.2,40.650424,-73.957847,14.0,40.0,794.0
84000.0,84000.0,61.0,86.8,86.4,5.0,0.0,123.2,12579.1,136.3,1452302.0,415921.6,573.8,439.1,134.8,84000.0,5435.3,64.71,124.5,40.649778,-73.949739,17.0,40.0,824.0
68853.0,72295.0,100.0,19.2,19.3,3.8,0.1,47.6,408100.0,4479.4,976494.0,277244.9,112.3,21.7,90.6,72295.0,3879.8,53.67,48.3,40.649187,-73.952864,17.0,40.0,794.0
51000.0,56610.0,40.0,95.1,99.3,5.5,0.8,143.6,4277700.1,45550.6,1106717.8,312171.0,329.9,227.2,102.7,56610.0,6328.1,111.78,140.7,40.64535,-73.970318,14.0,40.0,1522.0
144128.0,158789.0,84.0,60.9,63.1,3.8,0.5,93.6,7287200.0,77331.1,2179295.5,610064.9,604.7,402.4,202.2,158789.0,5124.2,32.27,92.6,40.645394,-73.969781,14.0,40.0,1522.0
86262.0,86262.0,43.0,76.4,81.3,4.1,0.7,114.9,5324300.0,57927.7,1267688.8,357327.0,400.4,282.8,117.6,86262.0,,,111.0,40.646259,-73.96346,14.0,40.0,512.0
63222.0,63222.0,44.0,90.0,96.1,4.0,0.8,129.7,4787200.2,52079.5,902211.4,254851.3,338.0,254.3,83.7,63222.0,,,124.3,40.645902,-73.963395,14.0,40.0,512.0
90289.0,90289.0,40.0,90.9,97.6,3.6,0.9,128.2,7061499.7,76961.3,1148365.5,326525.2,481.6,375.1,106.6,90289.0,,,122.1,40.645513,-73.96332,14.0,40.0,512.0
129966.0,129966.0,99.0,64.9,68.9,3.5,0.6,97.5,6837984.4,73948.0,1599937.3,458073.8,511.7,363.2,148.5,129966.0,,,93.9,40.644431,-73.963944,14.0,40.0,512.0
98418.0,106000.0,88.0,67.8,71.9,3.1,0.6,97.5,6023000.1,65112.1,1159431.0,326058.1,427.5,319.9,107.6,106000.0,3130.6,29.53,94.0,40.646912,-73.963424,14.0,40.0,512.0
65192.0,65182.0,65.0,78.7,84.9,4.1,0.7,118.2,4224437.9,46240.9,907803.0,266061.8,308.6,224.4,84.2,65182.0,,,111.8,40.646185,-73.962469,14.0,40.0,512.0
63000.0,63000.0,20.0,130.9,,5.4,1.1,,6337100.2,67454.8,1187420.3,339052.2,500.2,390.0,110.2,63000.0,,,176.3,40.645831,-73.962401,14.0,40.0,512.0
61743.0,65448.0,60.0,80.9,85.2,3.5,0.7,114.2,4214742.7,45281.1,814412.3,228613.4,319.2,243.6,75.6,65448.0,5613.1,85.76,110.8,40.645474,-73.962333,14.0,40.0,512.0
64268.0,67481.0,6.0,96.6,103.6,3.7,0.9,135.2,5646899.9,61423.9,870592.2,249608.3,380.7,299.9,80.8,67481.0,5279.0,78.23,128.4,40.645798,-73.963352,14.0,40.0,512.0
93552.0,116940.0,92.0,56.3,59.8,2.5,0.5,80.8,5519757.2,59806.0,1063340.3,296089.9,391.9,293.2,98.7,116940.0,,,78.1,40.647016,-73.962469,14.0,40.0,512.0
62500.0,62500.0,73.0,70.0,73.6,3.9,0.6,105.1,3509299.9,37664.6,863009.8,243883.2,266.5,186.4,80.1,62500.0,3929.5,62.87,102.3,40.64644,-73.961554,14.0,40.0,512.0
58272.0,67984.0,83.0,68.4,73.6,3.0,0.6,98.6,3943600.1,43065.9,707003.9,203618.7,275.1,209.5,65.6,67984.0,5586.4,82.17,93.6,40.645669,-73.962347,14.0,40.0,512.0
67500.0,67500.0,91.0,58.9,62.0,3.2,0.5,88.0,3219091.7,34446.7,757952.9,216651.8,241.3,171.0,70.3,67500.0,2171.7,32.17,85.3,40.645814,-73.962376,14.0,40.0,512.0
67074.0,78253.0,86.0,75.3,,,0.7,,4911552.4,53566.3,977787.6,,351.6,260.9,90.7,78253.0,0.0,0.0,105.1,40.647137,-73.961377,14.0,40.0,51001.0
129126.0,129116.0,76.0,64.7,68.1,3.7,0.5,97.5,6593172.5,70342.3,1608468.9,471415.2,510.8,361.5,149.3,129116.0,6267.5,48.54,93.9,40.647175,-73.961042,14.0,40.0,51001.0
81312.0,82000.0,81.0,68.9,72.4,3.8,0.6,103.3,4555352.8,48719.4,1093070.0,312961.7,343.4,242.0,101.4,82000.0,10824.1,132.0,100.2,40.646011,-73.960246,14.0,40.0,51001.0
131040.0,131040.0,56.0,82.5,,3.8,0.6,,7514900.0,81667.0,1783226.9,503107.5,677.3,511.8,165.5,131040.0,,,114.6,40.645663,-73.961381,14.0,40.0,51001.0
60494.0,60494.0,27.0,119.2,126.8,3.8,1.1,160.3,6409598.5,68899.7,799914.2,229619.8,414.7,340.4,74.2,60494.0,,,152.8,40.646075,-73.96146,14.0,40.0,51001.0
54348.0,62456.0,19.0,124.5,,,,,7028594.5,,745300.8,,442.5,373.3,69.2,62456.0,6598.7,105.65,155.6,40.646346,-73.961514,14.0,40.0,51001.0
69342.0,70000.0,98.0,44.2,48.6,3.6,0.4,76.4,2230849.8,25560.8,866472.6,248843.3,198.9,118.5,80.4,70000.0,4442.8,63.47,72.3,40.646892,-73.960393,14.0,40.0,51001.0
55426.0,64663.0,14.0,130.5,130.5,3.4,1.2,161.4,7684200.0,76842.0,754273.8,221065.0,478.1,408.1,70.0,64663.0,2996.4,46.34,161.4,40.64682,-73.959344,14.0,40.0,51001.0
90354.0,91000.0,99.0,46.6,49.8,3.8,0.4,79.1,3017636.2,33705.0,1220015.9,341368.1,273.5,160.3,113.2,91000.0,8263.1,90.8,76.9,40.645657,-73.960156,14.0,40.0,51001.0
64064.0,64064.0,84.0,40.4,43.7,3.1,0.3,67.7,1897200.7,21314.8,693664.2,196065.9,165.1,100.8,64.4,64064.0,,,65.1,40.646969,-73.959348,14.0,40.0,51001.0
57601.0,63361.0,91.0,65.6,70.2,2.3,0.6,90.1,3631640.6,39562.7,525412.7,144987.2,241.7,192.9,48.8,63361.0,2067.2,32.63,86.2,40.647413,-73.958865,14.0,40.0,51001.0
141599.0,162838.0,3.0,167.4,167.4,49.1,,525.8,,,27265188.7,7990968.7,2530.2,0.0,2530.2,162838.0,,,525.8,40.646751,-73.958101,14.0,40.0,794.0
